KEGG I.D.~KO
PSPTO_0256~K01438 acetylornithine deacetylase [EC:3.5.1.16] | (RefSeq) argE-1; acetylornithine deacetylase 
PSPTO_0257~K00135 succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2. 
PSPTO_0258~K12972 glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81] | (RefSeq) D-isomer specific 2-hy 
PSPTO_0259~K07250 4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovaler 
PSPTO_0260~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0261~no KO assigned | (RefSeq) AsnC family transcriptional regulator 
PSPTO_0262~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0263~K03406 methyl-accepting chemotaxis protein | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_0264~K13896 microcin C transport system ATP-binding protein | (RefSeq) peptide ABC transporter ATP-bindin 
PSPTO_0265~K13895 microcin C transport system permease protein | (RefSeq) peptide ABC transporter permease 
PSPTO_0266~K13894 microcin C transport system permease protein | (RefSeq) peptide ABC transporter permease 
PSPTO_0267~K13893 microcin C transport system substrate-binding protein | (RefSeq) family 5 extracellular solut 
PSPTO_0268~K02014 iron complex outermembrane recepter protein | (RefSeq) TonB system transport protein 
PSPTO_0269~K03559 biopolymer transport protein ExbD | (RefSeq) biopolymer transport protein ExbD 
PSPTO_0270~K03561 biopolymer transport protein ExbB | (RefSeq) biopolymer transport protein ExbB 
PSPTO_0271~K03832 periplasmic protein TonB | (RefSeq) tonB protein 
PSPTO_0272~K04487 cysteine desulfurase [EC:2.8.1.7] | (RefSeq) iscS-1; cysteine desulfurase 
PSPTO_0273~K05800 Lrp/AsnC family transcriptional regulator | (RefSeq) AsnC family transcriptional regulator 
PSPTO_0274~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0275~no KO assigned | (RefSeq) DNA-binding protein 
PSPTO_0276~no KO assigned | (RefSeq) haloacid dehalogenase-like family hydrolase 
PSPTO_0277~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0278~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0279~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0280~no KO assigned | (RefSeq) methionine aminopeptidase 
PSPTO_0281~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0282~no KO assigned | (RefSeq) membrane protein 
PSPTO_0283~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0284~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0285~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0286~no KO assigned | (RefSeq) This region contains an authentic point mutation, causing a premature stop 
PSPTO_0287~no KO assigned | (RefSeq) site-specific recombinase, phage integrase family 
PSPTO_0288~no KO assigned | (RefSeq) excisionase 
PSPTO_0289~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0290~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0291~no KO assigned | (RefSeq) ISPsy4, transposition helper protein 
PSPTO_0292~no KO assigned | (RefSeq) ISPsy4, transposase 
PSPTO_0293~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0294~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0295~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0296~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0297~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0298~no KO assigned | (RefSeq) resolvase 
PSPTO_0299~no KO assigned | (RefSeq) monooxygenase 
PSPTO_0300~K00135 succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2. 
PSPTO_0301~K14268 5-aminovalerate/4-aminobutyrate aminotransferase [EC:2.6.1.48 2.6.1.19] | (RefSeq) gabT-2; 4- 
PSPTO_0302~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0303~no KO assigned | (RefSeq) response regulator 
PSPTO_0304~no KO assigned | (RefSeq) sensory box/GGDEF domain protein 
PSPTO_0305~no KO assigned | (RefSeq) fatty acid desaturase 
PSPTO_0306~no KO assigned | (RefSeq) sensory box/GGDEF domain/EAL domain-containing protein 
PSPTO_0307~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0308~K02048 sulfate transport system substrate-binding protein | (RefSeq) sbp; sulfate-binding protein 
PSPTO_0309~K02046 sulfate transport system permease protein | (RefSeq) cysT; sulfate ABC transporter permease C 
PSPTO_0310~K02047 sulfate transport system permease protein | (RefSeq) sulfate ABC transporter permease CysW 
PSPTO_0311~K02045 sulfate transport system ATP-binding protein [EC:3.6.3.25] | (RefSeq) cysA; sulfate ABC trans 
PSPTO_0312~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0313~no KO assigned | (RefSeq) cyclic nucleotide-binding protein 
PSPTO_0314~K02012 iron(III) transport system substrate-binding protein | (RefSeq) iron ABC transporter periplas 
PSPTO_0315~K02011 iron(III) transport system permease protein | (RefSeq) iron ABC transporter permease 
PSPTO_0316~K00605 aminomethyltransferase [EC:2.1.2.10] | (RefSeq) gcvT-1; glycine cleavage system T protein 
PSPTO_0317~K02437 glycine cleavage system H protein | (RefSeq) gcvH-1; glycine cleavage system H protein 
PSPTO_0318~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0319~K02454 general secretion pathway protein E | (RefSeq) type IV pilus biogenesis protein 
PSPTO_0320~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0321~K05800 Lrp/AsnC family transcriptional regulator | (RefSeq) AsnC family transcriptional regulator 
PSPTO_0322~no KO assigned | (RefSeq) adenylate cyclase 
PSPTO_0323~K01438 acetylornithine deacetylase [EC:3.5.1.16] | (RefSeq) argE-2; acetylornithine deacetylase 
PSPTO_0324~K14682 amino-acid N-acetyltransferase [EC:2.3.1.1] | (RefSeq) argA; N-acetylglutamate synthase 
PSPTO_0325~K01919 glutamate--cysteine ligase [EC:6.3.2.2] | (RefSeq) gshA; glutamate--cysteine ligase 
PSPTO_0326~K02614 acyl-CoA thioesterase [EC:3.1.2.-] | (RefSeq) hypothetical protein 
PSPTO_0327~K06959 protein Tex | (RefSeq) S1 RNA binding domain-containing protein 
PSPTO_0328~K07659 two-component system, OmpR family, phosphate regulon response regulator OmpR | (RefSeq) ompR; 
PSPTO_0329~K07638 two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3] | (R 
PSPTO_0330~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0331~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0332~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0333~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0334~K11384 two-component system, NtrC family, response regulator AlgB | (RefSeq) algB; alginate biosynth 
PSPTO_0335~K11383 two-component system, NtrC family, sensor histidine kinase KinB [EC:2.7.13.3] | (RefSeq) sens 
PSPTO_0336~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0337~K19159 antitoxin YefM | (RefSeq) prevent-host-death family protein 
PSPTO_0338~K11066 N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28] | (RefSeq) N-acetylmuramoyl-L-alanine amidas 
PSPTO_0339~K13590 diguanylate cyclase [EC:2.7.7.65] | (RefSeq) diguanylate cyclase 
PSPTO_0340~no KO assigned | (RefSeq) endonuclease/exonuclease/phosphatase family protein 
PSPTO_0341~K03673 thiol:disulfide interchange protein DsbA | (RefSeq) dsbA; thiol:disulfide interchange protein 
PSPTO_0342~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0343~K03978 GTP-binding protein | (RefSeq) engB; GTP-binding protein EngB 
PSPTO_0344~K02335 DNA polymerase I [EC:2.7.7.7] | (RefSeq) polI; DNA polymerase I 
PSPTO_0345~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0346~K02204 homoserine kinase type II [EC:2.7.1.39] | (RefSeq) thrB; homoserine kinase 
PSPTO_0347~K06145 LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional rep 
PSPTO_0348~no KO assigned | (RefSeq) This region contains an authentic frame shift and is not the result of a s 
PSPTO_0349~no KO assigned | (RefSeq) xenobiotic compound monooxygenase, DszA family, A subunit 
PSPTO_0350~K15553 sulfonate transport system substrate-binding protein | (RefSeq) alkanesulfonate transporter s 
PSPTO_0351~K19265 L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-] | (RefSeq) oxidoreductase, aldo/keto redu 
PSPTO_0352~K07712 two-component system, NtrC family, nitrogen regulation response regulator GlnG | (RefSeq) ntr 
PSPTO_0353~K07708 two-component system, NtrC family, nitrogen regulation sensor histidine kinase GlnL [EC:2.7.1 
PSPTO_0354~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0355~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0356~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0357~K04093 chorismate mutase [EC:5.4.99.5] | (RefSeq) aroH; chorismate mutase 
PSPTO_0358~no KO assigned | (RefSeq) ISPsy6, transposase 
PSPTO_0359~K01915 glutamine synthetase [EC:6.3.1.2] | (RefSeq) glnA-1; glutamine synthetase, type I 
PSPTO_0360~K03151 tRNA uracil 4-sulfurtransferase [EC:2.8.1.4] | (RefSeq) thiI; thiamin biosynthesis protein Th 
PSPTO_0361~K06207 GTP-binding protein | (RefSeq) typA; GTP-binding protein TypA 
PSPTO_0362~no KO assigned | (RefSeq) DeoR family transcriptional regulator 
PSPTO_0363~K08261 D-sorbitol dehydrogenase (acceptor) [EC:1.1.99.21] | (RefSeq) polS; sorbitol dehydrogenase 
PSPTO_0364~K10227 sorbitol/mannitol transport system substrate-binding protein | (RefSeq) sugar ABC transporter 
PSPTO_0365~no KO assigned | (RefSeq) AraC family transcriptional regulator 
PSPTO_0366~K03316 monovalent cation:H+ antiporter, CPA1 family | (RefSeq) Na+/H+ antiporter NhaP 
PSPTO_0367~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0368~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0369~no KO assigned | (RefSeq) outer membrane porin, OprD family 
PSPTO_0370~no KO assigned | (RefSeq) MATE efflux family protein 
PSPTO_0371~K03397 indoleacetate---lysine synthetase [EC:6.3.2.20] | (RefSeq) iaaL; indoleacetate-lysine ligase 
PSPTO_0372~no KO assigned | (RefSeq) ISPsy7, transposase 
PSPTO_0373~no KO assigned | (RefSeq) Rhs family protein 
PSPTO_0374~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0375~K15726 cobalt-zinc-cadmium resistance protein CzcA | (RefSeq) cation efflux family protein 
PSPTO_0376~K15727 membrane fusion protein, cobalt-zinc-cadmium efflux system | (RefSeq) cation efflux family pr 
PSPTO_0377~K15725 outer membrane protein, cobalt-zinc-cadmium efflux system | (RefSeq) metal ion efflux outer m 
PSPTO_0378~K07665 two-component system, OmpR family, copper resistance phosphate regulon response regulator Cus 
PSPTO_0379~K07644 two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3] | ( 
PSPTO_0380~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0381~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0382~K01972 DNA ligase (NAD+) [EC:6.5.1.2] | (RefSeq) NAD-dependent DNA ligase LigB 
PSPTO_0383~K00789 S-adenosylmethionine synthetase [EC:2.5.1.6] | (RefSeq) metK; S-adenosylmethionine synthetase 
PSPTO_0384~no KO assigned | (RefSeq) ArsR family transcriptional regulator 
PSPTO_0385~K00615 transketolase [EC:2.2.1.1] | (RefSeq) tkt; transketolase 
PSPTO_0386~K03472 D-erythrose 4-phosphate dehydrogenase [EC:1.2.1.72] | (RefSeq) epd; D-erythrose 4-phosphate d 
PSPTO_0387~K00927 phosphoglycerate kinase [EC:2.7.2.3] | (RefSeq) pgk; phosphoglycerate kinase 
PSPTO_0388~no KO assigned | (RefSeq) lipoprotein 
PSPTO_0389~no KO assigned | (RefSeq) lipoprotein 
PSPTO_0390~K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] | (RefSeq) fba; fructose-bisphosphate  
PSPTO_0391~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0393~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0394~K01273 membrane dipeptidase [EC:3.4.13.19] | (RefSeq) renal dipeptidase family protein 
PSPTO_0395~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0396~K21833 dimethylglycine catabolism A | (RefSeq) NADH:flavin oxidoreductase/NADH oxidase family protei 
PSPTO_0397~K21834 dimethylglycine catabolism B | (RefSeq) iron-sulfur cluster-binding protein 
PSPTO_0398~K03522 electron transfer flavoprotein alpha subunit | (RefSeq) etfA-1; electron transfer flavoprotei 
PSPTO_0399~K03521 electron transfer flavoprotein beta subunit | (RefSeq) etfB-1; electron transfer flavoprotein 
PSPTO_0400~no KO assigned | (RefSeq) chitinase 
PSPTO_0401~K00479 glycine betaine catabolism A | (RefSeq) iron-sulfur cluster-binding protein, Rieske family 
PSPTO_0402~K21832 glycine betaine catabolism B | (RefSeq) iron-sulfur cluster-binding protein 
PSPTO_0403~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0404~K07115 23S rRNA (adenine2030-N6)-methyltransferase [EC:2.1.1.266] | (RefSeq) hypothetical protein 
PSPTO_0405~K07304 peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11] | (RefSeq) msrA; peptide methionine su 
PSPTO_0406~no KO assigned | (RefSeq) sensory box/GGDEF domain/EAL domain-containing protein 
PSPTO_0407~no KO assigned | (RefSeq) drug resistance transporter, EmrB/QacA family 
PSPTO_0408~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0409~no KO assigned | (RefSeq) TldD/PmbA family protein 
PSPTO_0410~K01620 threonine aldolase [EC:4.1.2.48] | (RefSeq) threonine aldolase, low-specificity 
PSPTO_0411~no KO assigned | (RefSeq) membrane protein 
PSPTO_0412~K06969 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191] | (RefSeq) hypothetical protein 
PSPTO_0413~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0414~K10563 formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18] | (RefSeq) mutM; formamidopyrimid 
PSPTO_0415~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0416~no KO assigned | (RefSeq) ferredoxin 
PSPTO_0417~K00954 pantetheine-phosphate adenylyltransferase [EC:2.7.7.3] | (RefSeq) pantetheine-phosphate adeny 
PSPTO_0418~K00154 coniferyl-aldehyde dehydrogenase [EC:1.2.1.68] | (RefSeq) coniferyl aldehyde dehydrogenase 
PSPTO_0419~no KO assigned | (RefSeq) TetR family transcriptional reguator 
PSPTO_0420~K01011 thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2] | (RefSeq) rhodanese-li 
PSPTO_0421~K07019 uncharacterized protein | (RefSeq) alpha/beta fold family hydrolase 
PSPTO_0422~K21498 antitoxin HigA-1 | (RefSeq) virulence-associated protein 
PSPTO_0423~K07334 toxin HigB-1 | (RefSeq) proteic killer protein 
PSPTO_0424~K08316 16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171] | (RefSeq) methyltransferase 
PSPTO_0425~K07263 zinc protease [EC:3.4.24.-] | (RefSeq) hypothetical protein 
PSPTO_0426~K07263 zinc protease [EC:3.4.24.-] | (RefSeq) peptidase, M16 family 
PSPTO_0427~K03110 fused signal recognition particle receptor | (RefSeq) ftsY; signal recognition particle-docki 
PSPTO_0428~K09812 cell division transport system ATP-binding protein | (RefSeq) ftsE; cell division ATP-binding 
PSPTO_0429~K09811 cell division transport system permease protein | (RefSeq) ftsX; putative protein insertion p 
PSPTO_0430~K03089 RNA polymerase sigma-32 factor | (RefSeq) rpoH; RNA polymerase sigma-32 factor 
PSPTO_0431~K03814 monofunctional glycosyltransferase [EC:2.4.1.129] | (RefSeq) mtgA; monofunctional biosyntheti 
PSPTO_0432~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0433~K03154 sulfur carrier protein | (RefSeq) thiS; thiamine biosynthesis protein ThiS 
PSPTO_0434~K03149 thiazole synthase [EC:2.8.1.10] | (RefSeq) thiG; thiazole biosynthesis protein ThiG 
PSPTO_0435~K03439 tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33] | (RefSeq) tRNA (guanine-N(7)-)-methyltran 
PSPTO_0436~K21830 phosphorylcholine phosphatase | (RefSeq) hypothetical protein 
PSPTO_0437~K00287 dihydrofolate reductase [EC:1.5.1.3] | (RefSeq) folA; dihydrofolate reductase 
PSPTO_0438~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0439~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0440~K02167 TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes | (RefSeq) 
PSPTO_0441~K00130 betaine-aldehyde dehydrogenase [EC:1.2.1.8] | (RefSeq) betB; betaine aldehyde dehydrogenase B 
PSPTO_0442~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0443~K00108 choline dehydrogenase [EC:1.1.99.1] | (RefSeq) betA; choline dehydrogenase 
PSPTO_0444~K03088 RNA polymerase sigma-70 factor, ECF subfamily | (RefSeq) RNA polymerase sigma-70 family prote 
PSPTO_0445~K07165 transmembrane sensor | (RefSeq) regulatory protein 
PSPTO_0446~no KO assigned | (RefSeq) membrane protein 
PSPTO_0447~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0448~no KO assigned | (RefSeq) glutathione S-transferase 
PSPTO_0449~K07483 transposase | (RefSeq) ISPsy8, transposase OrfA 
PSPTO_0450~no KO assigned | (RefSeq) ISPsy8, transposase OrfB 
PSPTO_0451~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0452~no KO assigned | (RefSeq) putative acyltransferase 
PSPTO_0453~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0454~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0455~K00148 glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46] | (RefSeq) fdhA-1; glutathio 
PSPTO_0456~K01433 formyltetrahydrofolate deformylase [EC:3.5.1.10] | (RefSeq) purU-1; formyltetrahydrofolate de 
PSPTO_0457~K00305 sarcosine oxidase, subunit gamma [EC:1.5.3.1] | (RefSeq) soxG-1; sarcosine oxidase, gamma sub 
PSPTO_0458~K00302 sarcosine oxidase, subunit alpha [EC:1.5.3.1] | (RefSeq) soxA-1; sarcosine oxidase, alpha sub 
PSPTO_0459~K00304 sarcosine oxidase, subunit delta [EC:1.5.3.1] | (RefSeq) soxD-1; sarcosine oxidase subunit de 
PSPTO_0460~K00303 sarcosine oxidase, subunit beta [EC:1.5.3.1] | (RefSeq) soxB-1; sarcosine oxidase, beta subun 
PSPTO_0461~K00600 glycine hydroxymethyltransferase [EC:2.1.2.1] | (RefSeq) glyA-1; serine hydroxymethyltransfer 
PSPTO_0462~K02000 glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32] | (RefSeq) glycine 
PSPTO_0463~K02001 glycine betaine/proline transport system permease protein | (RefSeq) glycine/betaine/L-prolin 
PSPTO_0464~K02002 glycine betaine/proline transport system substrate-binding protein | (RefSeq) glycine betaine 
PSPTO_0465~K21826 AraC family transcriptional regulator, glycine betaine-responsive activator | (RefSeq) AraC f 
PSPTO_0466~K03406 methyl-accepting chemotaxis protein | (RefSeq) methyl-accepting chemotaxis protein 
PSPTO_0467~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0468~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0469~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0470~K02342 DNA polymerase III subunit epsilon [EC:2.7.7.7] | (RefSeq) exonuclease 
PSPTO_0471~K07182 CBS domain-containing protein | (RefSeq) nucleotidyltransferase 
PSPTO_0472~no KO assigned | (RefSeq) response regulator 
PSPTO_0473~no KO assigned | (RefSeq) hopAS1; pseudogene 
PSPTO_0474~no KO assigned | (RefSeq) hopAS1; type III effector HopAS1 
PSPTO_0475~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0476~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0477~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0478~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0479~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0480~K01638 malate synthase [EC:2.3.3.9] | (RefSeq) glcB-1; malate synthase G 
PSPTO_0481~no KO assigned | (RefSeq) ACT domain-containing protein 
PSPTO_0482~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0483~K05786 chloramphenicol-sensitive protein RarD | (RefSeq) rarD-1; rarD protein 
PSPTO_0484~no KO assigned | (RefSeq) hypothetical protein 
PSPTO_0485~no KO assigned | (RefSeq) LacI family transcriptional regulator 
PSPTO_0486~K02055 putative spermidine/putrescine transport system substrate-binding protein | (RefSeq) ABC tran 
PSPTO_0487~K02053 putative spermidine/putrescine transport system permease protein | (RefSeq) ABC transporter p 
PSPTO_0488~K02053 putative spermidine/putrescine transport system permease protein | (RefSeq) ABC transporter p 
